player_id,family_name,given_name,shirt_number,position_name,position_code
P-07178,Eken,Bülent,,goal keeper,GK
P-00837,Ely,not applicable,,midfielder,MF
P-05256,Erdem,Naci,,defender,DF
P-09102,Erhardt,Herbert,,defender,DF
P-08862,Ersoy,Şükrü,,goal keeper,GK
P-01846,Ertan,Mustafa,,defender,DF
P-03164,Eryol,Rober,,midfielder,MF
P-09881,Eschmann,Norbert,,forward,FW
P-09949,Evans,Bobby,,defender,DF
P-08600,Fatton,Jacques,,forward,FW
P-04078,Fernie,Willie,,forward,FW
P-04747,Ferrario,Rino,,midfielder,MF
P-04219,Fesselet,Gilbert,,midfielder,MF
P-03077,Finney,Tom,,forward,FW
P-02544,Flückiger,Marcel,,defender,DF
P-09426,Frignani,Amleto,,forward,FW
P-07078,Frosio,Ivo,,midfielder,MF
P-03634,Gajdoš,Kazimír,,forward,FW
P-05857,Galli,Carlo,,forward,FW
P-06024,Geerts,Charles,,goal keeper,GK
P-04244,Gellér,Sándor,,goal keeper,GK
P-07660,Gernaey,Léopold,,goal keeper,GK
P-05936,Ghezzi,Giorgio,,goal keeper,GK
P-03627,Giacomazzi,Giovanni,,defender,DF
P-04439,Gianessi,Lazare,,defender,DF
P-08741,Giesser,Karl,,midfielder,MF
P-08175,Glovacki,Léon,,forward,FW
P-04223,Gómez,Juan,,defender,DF
P-08659,Gratton,Guido,,midfielder,MF
P-04583,Green,Ken,,defender,DF
P-05580,Grimonpon,Jacques,,defender,DF
P-07898,Grosics,Gyula,,goal keeper,GK
P-01419,Gulyás,Géza,,goal keeper,GK
P-03325,Günar,Nedim,,defender,DF
P-07950,Halla,Paul,,defender,DF
P-06133,Ham,Heung-chul,,goal keeper,GK
P-06594,Hamilton,George,,forward,FW
P-05680,Han,Chang-wha,,defender,DF
P-00402,Hanappi,Gerhard,,defender,DF
P-02616,Happel,Ernst,,defender,DF
P-04229,Haummer,Walter,,forward,FW
P-06181,Haynes,Johnny,,forward,FW
P-00462,Hemele,Otto,,forward,FW
P-05572,Henderson,Jackie,,forward,FW
P-02291,Herrmann,Richard,,forward,FW
P-09075,Hertl,Jan,,forward,FW
P-09699,Hidegkuti,Nándor,,forward,FW
P-01826,Hlaváček,Ladislav,,forward,FW
P-08523,Hledík,Jiří,,midfielder,MF
P-07520,Hohberg,Juan,,forward,FW
P-00349,Hong,Deok-young,,goal keeper,GK
P-04163,Hooper,Harry,,forward,FW
P-06792,Horvat,Ivica,,defender,DF
P-09900,Houf,Denis,,forward,FW
P-05476,Hügi,Josef,,forward,FW
P-07420,Humberto,not applicable,,forward,FW
P-01460,Huysmans,Constant,,defender,DF
P-00174,Índio,not applicable,,forward,FW
P-02845,Jezzard,Bedford,,forward,FW
P-03317,Jinich,Moises,,forward,FW
P-05301,Johnstone,Bobby,,forward,FW
P-01535,Jonquet,Robert,,midfielder,MF
P-09713,Julinho,not applicable,,forward,FW
P-04484,Kačáni,Ladislav,,forward,FW
P-00805,Kaelbel,Raymond,,defender,DF
P-09189,Kang,Chang-gi,,midfielder,MF
P-08869,Kárpáti,Béla,,defender,DF
P-04094,Kernen,Willy,,midfielder,MF
P-09778,Keskin,Erol,,forward,FW
P-02400,Kim,Ji-sung,,midfielder,MF
P-02472,Klodt,Bernhard,,forward,FW
P-07498,Kocsis,Sándor,,forward,FW
P-02573,Kohlmeyer,Werner,,defender,DF
P-04528,Koller,Karl,,midfielder,MF
P-05793,Kollmann,Walter,,midfielder,MF
P-07100,Kopa,Raymond,,forward,FW
P-01034,Körner,Alfred,,forward,FW
P-09960,Körner,Robert,,forward,FW
P-02767,Košnar,Jaroslav,,forward,FW
P-08421,Kovács,Imre,,midfielder,MF
P-09740,Kralj,Branko,,goal keeper,GK
P-09725,Krásnohorský,Anton,,defender,DF
P-01398,Kraus,Tadeáš,,forward,FW
P-04473,Kubsch,Heinz,,goal keeper,GK
P-07363,Küçükandonyadis,Lefter,,forward,FW
P-03090,Kwiatkowski,Heinz,,goal keeper,GK
P-05025,Laband,Fritz,,defender,DF
P-08285,Lamadrid,José Luis,,forward,FW
P-04992,Lantos,Mihály,,defender,DF
P-05774,Leblond,Michel,,forward,FW
P-00195,Lee,Sang-yi,,midfielder,MF
P-07206,Lee,Soo-nam,,forward,FW
P-07341,Leopardi,Roberto,,midfielder,MF
P-00073,Li,Jong-kap,,defender,DF
P-05162,Li,Ki-joo,,forward,FW
P-03967,Liebrich,Werner,,defender,DF
P-05298,Lofthouse,Nat,,forward,FW
P-00431,López,Narciso,,defender,DF
P-09861,Lóránt,Gyula,,defender,DF
P-08131,Lorenzi,Benito,,forward,FW
P-02776,Louis,Xercès,,midfielder,MF
P-06198,Maceiras,Julio,,goal keeper,GK
P-00960,Machos,Ferenc,,forward,FW
P-05414,Mackenzie,John,,forward,FW
P-02391,Maertens,Robert,,midfielder,MF
P-01162,Magnini,Ardico,,defender,DF
P-02725,Mahjoub,Abderrahmane,,forward,FW
P-06027,Mai,Karl,,midfielder,MF
P-05085,Majer,Josef,,forward,FW
P-05816,Malatinský,Anton,,forward,FW
P-00803,Mamat,Suat,,forward,FW
P-05980,Mantula,Lav,,midfielder,MF
P-08135,Marcel,Jean-Jacques,,midfielder,MF
P-08710,Marche,Roger,,defender,DF
P-05478,Mari,Giacomo,,midfielder,MF
P-07003,Martin,Fred,,goal keeper,GK
P-03757,Martínez,Saturnino,,defender,DF
P-03773,Martínez,William,,defender,DF
P-03714,Máspoli,Roque,,goal keeper,GK
P-02066,Mathers,David,,midfielder,MF
P-09506,Mathis,Roger,,defender,DF
P-05206,Matthews,Stanley,,forward,FW
P-03449,Maurinho,not applicable,,forward,FW
P-08898,Mauron,Marcel,,forward,FW
P-00996,McGarry,Bill,,midfielder,MF
P-09577,McMillan,Ian,,forward,FW
P-03241,Mebus,Paul,,midfielder,MF
P-09553,Mees,Victor,,midfielder,MF
P-02930,Meier,Eugen,,forward,FW
P-09957,Méndez,Omar,,forward,FW
P-02934,Mermans,Joseph,,forward,FW
P-01492,Merrick,Gil,,goal keeper,GK
P-09544,Metzner,Karl-Heinz,,midfielder,MF
P-06216,Míguez,Oscar,,forward,FW
P-02407,Milovanov,Sima,,defender,DF
P-05338,Milutinović,Miloš,,forward,FW
P-05343,Min,Byung-dae,,defender,DF
P-07614,Mitić,Rajko,,forward,FW
P-09339,Mochan,Neil,,forward,FW
P-01070,Morlock,Max,,forward,FW
P-03977,Mota,Salvador,,goal keeper,GK
P-00854,Muccinelli,Ermes,,forward,FW
P-09687,Mullen,Jimmy,,forward,FW
P-00315,Nájera,Pedro,,midfielder,MF
P-01194,Naranjo,José,,forward,FW
P-07167,Neri,Maino,,midfielder,MF
P-08515,Nesti,Fulvio,,midfielder,MF
P-03475,Neury,André,,defender,DF
P-01555,Novák,Ladislav,,defender,DF
P-08594,Ochoa,Mario,,midfielder,MF
P-00335,Ocwirk,Ernst,,midfielder,MF
P-04537,Ognjanov,Tihomir,,forward,FW
P-03376,Onarıcı,Necmi,,forward,FW
P-02529,Ormond,Willie,,forward,FW
P-08956,Owen,Syd,,midfielder,MF
P-05477,Palotás,Péter,,forward,FW
P-04878,Pandolfini,Egisto,,forward,FW
P-05210,Papec,Zlatko,,midfielder,MF
P-07419,Park,Il-kap,,forward,FW
P-03881,Park,Jae-seung,,defender,DF
P-00099,Park,Kyu-chung,,defender,DF
P-02027,Parlier,Eugene,,goal keeper,GK
P-02960,Paulinho,not applicable,,defender,DF
P-03227,Pažický,Emil,,forward,FW
P-00475,Pelikan,Franz,,goal keeper,GK
P-08981,Penverne,Armand,,midfielder,MF
P-03134,Pérez,Julio,,forward,FW
P-08268,Pešek,Jiří,,forward,FW
P-00722,Petaković,Aleksandar,,forward,FW
P-01092,Pfaff,Alfred,,midfielder,MF
P-01463,Pinga,not applicable,,forward,FW
P-08169,Pinheiro,not applicable,,midfielder,MF
P-00219,Pivatelli,Gino,,forward,FW
P-05254,Pluskal,Svatopluk,,midfielder,MF
P-05311,Posipal,Josef,,defender,DF
P-01943,Probst,Erich,,midfielder,MF
P-02837,Procházka,Zdeněk,,midfielder,MF
P-03793,Puskás,Ferenc,,forward,FW
P-02427,Quixall,Albert,,midfielder,MF
P-08148,Rahn,Helmut,,forward,FW
P-04233,Ramos,Mauro,,defender,DF
P-00630,Reimann,Theodor,,goal keeper,GK
P-06105,Remetter,François,,goal keeper,GK
P-09586,Riegler,Johann,,midfielder,MF
P-09743,Riva,Ferdinando,,forward,FW
P-06272,Rivera,Urbano,,midfielder,MF
P-01819,Roca,José Antonio,,forward,FW
P-07704,Rodrigues,not applicable,,forward,FW
P-06794,Rodríguez Andrade,Víctor,,midfielder,MF
P-00215,Romo,Jorge,,midfielder,MF
P-03216,Rubens,not applicable,,forward,FW
P-09455,Ruminski,César,,goal keeper,GK
P-00713,Šafránek,František,,defender,DF
P-02867,Santamaría,José,,defender,DF
P-08651,Santos,Djalma,,defender,DF
P-04894,Santos,Nílton,,defender,DF
P-03219,Sargun,Burhan,,forward,FW
P-09457,Schäfer,Hans,,forward,FW
P-08519,Schiaffino,Juan Alberto,,forward,FW
P-02373,Schleger,Walter,,forward,FW
P-05499,Schmied,Kurt,,goal keeper,GK
P-07464,Schrojf,Viliam,,goal keeper,GK
P-01732,Schultz,Ernest,,forward,FW
P-05491,Segato,Armando,,forward,FW
P-02094,Septién,Carlos,,forward,FW
P-01147,Şeren,Turgay,,goal keeper,GK
P-03415,Souto,Rafael,,forward,FW
P-05534,Spajić,Ljubiša,,midfielder,MF
P-01507,Stacho,Imrich,,goal keeper,GK
P-05894,Staniforth,Ron,,defender,DF
P-06164,Stanković,Branko,,defender,DF
P-04091,Stojaspal,Ernst,,forward,FW
P-01045,Stotz,Karl,,midfielder,MF
P-00291,Strappe,André,,forward,FW
P-06758,Stuber,Georges,,goal keeper,GK
P-00205,Sung,Nak-woon,,forward,FW
P-00487,Szojka,Ferenc,,forward,FW
P-06011,Taş,Coşkun,,forward,FW
P-07172,Taylor,Tommy,,forward,FW
P-00683,Teinitzer,Alfred,,midfielder,MF
P-03194,Tejera,Eusebio,,defender,DF
P-05948,Tognon,Omero,,midfielder,MF
P-08265,Torres,Alfredo,,forward,FW
P-07881,Tóth,József,,forward,FW
P-02406,Tóth,Mihály,,forward,FW
P-08575,Trnka,Jiří,,defender,DF
P-00250,Turek,Toni,,goal keeper,GK
P-09970,Van Brandt,Alfons,,defender,DF
P-06041,Van Den Bosch,Hippolyte,,forward,FW
P-07346,Van Den Bosch,Pieter,,forward,FW
P-06170,Van Der Linden,Jef,,defender,DF
P-09555,Van Hoyweghen,Luc,,forward,FW
P-03367,Van Kerkhoven,Robert,,midfielder,MF
P-08339,Van Steen,Jean,,midfielder,MF
P-09349,Varela,Obdulio,,midfielder,MF
P-03784,Várhidi,Pál,,defender,DF
P-01855,Veludo,not applicable,,goal keeper,GK
P-00923,Veselinović,Todor,,forward,FW
P-08257,Vincent,Jean,,forward,FW
P-02522,Vincenzi,Guido,,defender,DF
P-00976,Viola,Giovanni,,goal keeper,GK
P-01322,Vliers,Jozef,,midfielder,MF
P-05284,Vonlanthen,Roger,,forward,FW
P-05494,Vukas,Bernard,,forward,FW
P-04633,Wagner,Theodor,,forward,FW
P-05420,Walter,Fritz,,forward,FW
P-00546,Walter,Ottmar,,forward,FW
P-01966,Wilshaw,Dennis,,forward,FW
P-04779,Wilson,Alex,,defender,DF
P-08724,Woo,Sang-kwon,,forward,FW
P-03434,Wright,Billy,,midfielder,MF
P-04715,Zakariás,József,,midfielder,MF
P-02177,Zebec,Branko,,forward,FW
P-09388,Zeković,Miljan,,defender,DF
P-07571,Zeman,Walter,,goal keeper,GK
P-00357,Zeybek,Çetin,,midfielder,MF
